employee_id,week_starting,total_hours,overtime_hours,breached
E1079,2026-08-10,10.5,0.0,0
E1080,2026-08-10,9.5,0.0,0
E1081,2026-08-10,14.75,0.0,0
E1082,2026-08-10,24.25,0.0,0
E1083,2026-08-10,10.5,0.0,0
E1084,2026-08-10,22.75,0.0,0
E1085,2026-08-10,18.25,0.0,0
E1086,2026-08-10,12.0,0.0,0
E1087,2026-08-10,35.5,0.0,0
E1088,2026-08-10,17.25,0.0,0
E1089,2026-08-10,29.0,0.0,0
E1090,2026-08-10,8.75,0.0,0
E1091,2026-08-10,19.75,0.0,0
E1092,2026-08-10,19.75,0.0,0
E1093,2026-08-10,9.25,0.0,0
E1095,2026-08-10,25.5,0.0,0
E1096,2026-08-10,18.0,0.0,0
E1097,2026-08-10,9.25,0.0,0
E1098,2026-08-10,20.25,0.0,0
E1099,2026-08-10,40.0,0.0,0
E1100,2026-08-10,13.75,0.0,0
E1102,2026-08-10,8.0,0.0,0
E1103,2026-08-10,9.75,0.0,0
E1104,2026-08-10,34.75,0.0,0
E1105,2026-08-10,28.0,0.0,0
E1106,2026-08-10,35.25,0.0,0
E1107,2026-08-10,16.75,0.0,0
E1108,2026-08-10,27.5,0.0,0
E1109,2026-08-10,10.0,0.0,0
E1110,2026-08-10,18.0,0.0,0
E1111,2026-08-10,23.75,0.0,0
E1112,2026-08-10,23.0,0.0,0
E1113,2026-08-10,18.0,0.0,0
E1114,2026-08-10,9.0,0.0,0
E1115,2026-08-10,18.75,0.0,0
E1116,2026-08-10,24.0,0.0,0
E1117,2026-08-10,21.5,0.0,0
E1118,2026-08-10,29.75,0.0,0
E1119,2026-08-10,18.0,0.0,0
E1120,2026-08-10,28.5,0.0,0
E1121,2026-08-10,34.75,0.0,0
E1122,2026-08-10,27.75,0.0,0
E1123,2026-08-10,21.0,0.0,0
E1124,2026-08-10,29.75,0.0,0
E1125,2026-08-10,25.75,0.0,0
E1126,2026-08-10,19.5,0.0,0
E1127,2026-08-10,19.25,0.0,0
E1128,2026-08-10,12.5,0.0,0
E1129,2026-08-10,8.0,0.0,0
E1130,2026-08-10,29.0,0.0,0
E1131,2026-08-10,11.5,0.0,0
E1132,2026-08-10,25.0,0.0,0
E1133,2026-08-10,17.25,0.0,0
E1134,2026-08-10,19.0,0.0,0
E1135,2026-08-10,18.5,0.0,0
E1136,2026-08-10,27.0,0.0,0
E1137,2026-08-10,8.75,0.0,0
E1138,2026-08-10,23.75,0.0,0
E1139,2026-08-10,11.25,0.0,0
E1140,2026-08-10,25.5,0.0,0
E1141,2026-08-10,23.75,0.0,0
E1142,2026-08-10,37.0,0.0,0
E1143,2026-08-10,26.0,0.0,0
E1144,2026-08-10,8.75,0.0,0
E1146,2026-08-10,25.25,0.0,0
E1147,2026-08-10,12.0,0.0,0
E1148,2026-08-10,17.5,0.0,0
E1149,2026-08-10,11.75,0.0,0
E1150,2026-08-10,11.5,0.0,0
E1151,2026-08-10,26.5,0.0,0
E1152,2026-08-10,28.75,0.0,0
E1153,2026-08-10,28.25,0.0,0
E1154,2026-08-10,9.25,0.0,0
E1155,2026-08-10,12.0,0.0,0
E1156,2026-08-10,26.75,0.0,0
E1158,2026-08-10,18.75,0.0,0
E1159,2026-08-10,11.75,0.0,0
E1160,2026-08-10,19.25,0.0,0
E1161,2026-08-10,12.5,0.0,0
E1162,2026-08-10,29.25,0.0,0
E1163,2026-08-10,26.75,0.0,0
E1164,2026-08-10,27.25,0.0,0
E1165,2026-08-10,18.0,0.0,0
E1166,2026-08-10,22.0,0.0,0
E1167,2026-08-10,23.75,0.0,0
E1168,2026-08-10,29.5,0.0,0
E1169,2026-08-10,17.5,0.0,0
E1171,2026-08-10,22.25,0.0,0
E1172,2026-08-10,29.25,0.0,0
E1173,2026-08-10,18.25,0.0,0
E1174,2026-08-10,8.75,0.0,0
E1175,2026-08-10,13.0,0.0,0
E1176,2026-08-10,11.5,0.0,0
E1177,2026-08-10,18.75,0.0,0
E1178,2026-08-10,27.25,0.0,0
E1179,2026-08-10,12.25,0.0,0
E1180,2026-08-10,16.75,0.0,0
E1181,2026-08-10,36.0,0.0,0
E1183,2026-08-10,36.5,0.0,0
E1184,2026-08-10,23.0,0.0,0
E1185,2026-08-10,19.25,0.0,0
E1186,2026-08-10,25.5,0.0,0
E1187,2026-08-10,9.25,0.0,0
E1188,2026-08-10,24.0,0.0,0
E1189,2026-08-10,17.75,0.0,0
E1190,2026-08-10,10.75,0.0,0
E1191,2026-08-10,9.25,0.0,0
E1192,2026-08-10,23.25,0.0,0
E1193,2026-08-10,9.25,0.0,0
E1194,2026-08-10,19.0,0.0,0
E1195,2026-08-10,19.5,0.0,0
E1197,2026-08-10,27.5,0.0,0
E1198,2026-08-10,19.0,0.0,0
E1199,2026-08-10,19.5,0.0,0
E1200,2026-08-10,10.25,0.0,0
E1201,2026-08-10,24.25,0.0,0
E1202,2026-08-10,29.5,0.0,0
E1203,2026-08-10,17.75,0.0,0
E1204,2026-08-10,9.25,0.0,0
E1205,2026-08-10,18.0,0.0,0
E1206,2026-08-10,18.75,0.0,0
E1207,2026-08-10,20.0,0.0,0
E1208,2026-08-10,17.25,0.0,0
E1209,2026-08-10,28.25,0.0,0
E1210,2026-08-10,28.0,0.0,0
E1211,2026-08-10,36.0,0.0,0
E1212,2026-08-10,13.0,0.0,0
E1213,2026-08-10,26.75,0.0,0
